last_fico_range_high,last_fico_range_low,bc_util,revol_util,loan_amnt,int_rate,bc_open_to_buy,mo_sin_old_il_acct,dti,mo_sin_old_rev_tl_op,annual_inc,mo_sin_rcnt_rev_tl_op,sub_grade,fico_range_low,total_bc_limit,tot_cur_bal,num_il_tl,pct_tl_nvr_dlq,mo_sin_rcnt_tl,num_bc_tl,open_acc,acc_open_past_24mths,num_actv_rev_tl,grade,emp_length,percent_bc_gt_75,num_bc_sats,num_actv_bc_tl,num_tl_op_past_12m,inq_last_6mths,purpose,mort_acc,term,initial_list_status,verification_status,home_ownership,tot_coll_amt,num_accts_ever_120_pd,loan_status
499.0,0.0,79.2,79.6,12000.0,9.76,2181.0,128.0,17.34,165.0,50000.0,8.0,B1,710.0,10500.0,77318.0,6.0,97.0,5.0,7.0,8.0,2.0,5.0,B,3 years,66.7,4.0,3.0,2.0,0.0,other,1.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Charged Off
729.0,725.0,86.6,49.2,8000.0,13.11,868.0,73.0,32.52,87.0,41000.0,8.0,B4,685.0,6500.0,85444.0,12.0,93.0,8.0,4.0,14.0,4.0,5.0,B,1 year,66.7,3.0,3.0,1.0,0.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,0.0,0.0,Fully Paid
649.0,645.0,64.95,41.4,14000.0,11.49,4006.0,128.0,12.68,165.0,230000.0,8.0,B4,720.0,14000.0,77318.0,6.0,97.0,5.0,7.0,12.0,4.0,5.0,B,1 year,50.0,4.0,3.0,2.0,0.0,other,1.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
649.0,645.0,69.7,72.9,28000.0,9.17,7541.0,128.0,21.23,131.0,75000.0,24.0,B1,705.0,24900.0,62286.0,8.0,100.0,24.0,9.0,10.0,1.0,7.0,B,8 years,25.0,5.0,4.0,0.0,0.0,credit_card,3.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Charged Off
549.0,545.0,98.2,62.6,27875.0,24.99,87.0,130.0,12.22,59.0,124800.0,24.0,F4,680.0,4800.0,254685.0,9.0,95.0,8.0,2.0,12.0,4.0,7.0,F,7 years,100.0,2.0,2.0,2.0,1.0,debt_consolidation,2.0, 60 months,w,Verified,MORTGAGE,0.0,1.0,Charged Off
624.0,620.0,32.8,27.4,8500.0,17.57,8464.0,120.0,12.34,118.0,70000.0,3.0,D4,670.0,12600.0,83805.0,30.0,86.3,3.0,7.0,26.0,17.0,6.0,D,8 years,0.0,3.0,3.0,13.0,0.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,0.0,0.0,Fully Paid
799.0,795.0,32.4,33.3,18300.0,15.8,30434.0,151.0,10.65,151.0,53000.0,17.0,C3,680.0,45000.0,21771.0,5.0,96.0,17.0,15.0,10.0,2.0,6.0,C,< 1 year,16.7,6.0,4.0,0.0,0.0,debt_consolidation,0.0, 60 months,w,Verified,RENT,0.0,0.0,Fully Paid
549.0,545.0,85.0,46.7,20000.0,11.47,1421.0,117.0,16.65,124.0,138000.0,15.0,B5,710.0,9500.0,736350.0,3.0,87.5,2.0,4.0,12.0,3.0,5.0,B,5 years,66.7,4.0,3.0,1.0,0.0,debt_consolidation,2.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Charged Off
549.0,545.0,66.5,57.1,10200.0,20.99,1979.0,95.0,24.21,95.0,35000.0,15.0,E4,660.0,5900.0,77318.0,4.0,94.1,1.0,9.0,9.0,5.0,5.0,E,10+ years,75.0,4.0,4.0,2.0,1.0,major_purchase,1.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
789.0,785.0,43.8,36.2,5050.0,15.1,6462.0,121.0,21.27,133.0,51000.0,10.0,C2,685.0,11500.0,23260.0,7.0,100.0,10.0,14.0,11.0,2.0,4.0,C,10+ years,28.6,7.0,4.0,1.0,2.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,0.0,0.0,Fully Paid
649.0,645.0,48.6,50.3,16000.0,15.8,6269.0,102.0,22.18,158.0,60000.0,16.0,C3,675.0,12200.0,211518.0,8.0,88.0,13.0,4.0,11.0,7.0,5.0,C,5 years,50.0,2.0,2.0,0.0,0.0,debt_consolidation,4.0, 60 months,f,Verified,MORTGAGE,0.0,1.0,Fully Paid
754.0,750.0,64.95,44.7,6400.0,5.32,4006.0,122.0,6.34,144.0,50000.0,20.0,A1,720.0,0.0,51441.0,3.0,100.0,15.0,4.0,4.0,3.0,2.0,A,10+ years,50.0,0.0,0.0,0.0,0.0,home_improvement,2.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
579.0,575.0,49.8,19.5,15000.0,8.39,9292.0,138.0,19.89,400.0,55000.0,3.0,B1,755.0,18500.0,195652.0,5.0,100.0,3.0,5.0,12.0,6.0,4.0,B,10+ years,50.0,4.0,4.0,2.0,0.0,debt_consolidation,2.0, 60 months,w,Not Verified,MORTGAGE,0.0,0.0,Charged Off
549.0,545.0,86.2,70.5,5000.0,11.53,745.0,210.0,5.86,29.0,25000.0,16.0,B5,665.0,5400.0,100149.0,21.0,100.0,16.0,2.0,10.0,2.0,2.0,B,10+ years,50.0,2.0,2.0,0.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,212.0,0.0,Fully Paid
559.0,555.0,98.7,53.6,6000.0,19.03,100.0,195.0,1.63,171.0,74500.0,17.0,D3,705.0,7500.0,219159.0,22.0,85.2,4.0,1.0,17.0,5.0,2.0,D,3 years,100.0,1.0,1.0,2.0,0.0,house,2.0, 36 months,f,Not Verified,RENT,0.0,1.0,Charged Off
649.0,645.0,77.7,73.6,15000.0,11.53,2604.0,98.0,16.27,83.0,43000.0,3.0,B5,665.0,11700.0,117568.0,10.0,100.0,3.0,6.0,10.0,6.0,7.0,B,8 years,80.0,5.0,5.0,4.0,1.0,credit_card,2.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
774.0,770.0,49.2,52.0,8550.0,18.99,3711.0,82.0,9.83,96.0,42000.0,2.0,E1,660.0,7300.0,13621.0,1.0,83.3,2.0,8.0,11.0,3.0,9.0,E,6 years,0.0,4.0,4.0,1.0,1.0,moving,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
674.0,670.0,49.4,42.1,21000.0,13.99,7845.0,110.0,11.82,238.0,75000.0,8.0,C4,665.0,15500.0,24270.0,4.0,100.0,8.0,10.0,9.0,6.0,2.0,C,3 years,25.0,4.0,2.0,2.0,2.0,small_business,5.0, 60 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
694.0,690.0,55.9,43.3,7200.0,11.49,3968.0,139.0,20.15,147.0,47400.0,15.0,B5,695.0,9000.0,198783.0,19.0,83.9,2.0,5.0,20.0,7.0,2.0,B,1 year,50.0,2.0,1.0,2.0,0.0,credit_card,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,2.0,Fully Paid
674.0,670.0,89.4,74.3,9600.0,16.29,962.0,119.0,14.82,113.0,75000.0,67.0,C4,660.0,9100.0,24321.0,17.0,100.0,5.0,7.0,13.0,10.0,8.0,C,10+ years,66.7,6.0,6.0,5.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
724.0,720.0,64.95,23.0,12000.0,11.48,4006.0,128.0,12.41,165.0,50000.0,8.0,B2,755.0,14000.0,77318.0,6.0,97.0,5.0,7.0,5.0,4.0,5.0,B,3 years,50.0,4.0,3.0,2.0,4.0,home_improvement,1.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
794.0,790.0,63.6,63.6,20000.0,6.49,6377.0,218.0,15.14,146.0,44000.0,63.0,A2,740.0,17500.0,48374.0,31.0,100.0,63.0,2.0,11.0,0.0,1.0,A,10+ years,0.0,1.0,1.0,0.0,0.0,debt_consolidation,0.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
534.0,530.0,97.0,89.3,20000.0,19.92,475.0,59.0,14.78,172.0,220000.0,24.0,D3,665.0,16000.0,521750.0,5.0,100.0,6.0,4.0,9.0,5.0,5.0,D,1 year,100.0,3.0,3.0,2.0,0.0,debt_consolidation,3.0, 60 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
674.0,670.0,98.1,71.4,21000.0,15.61,417.0,132.0,14.33,188.0,103000.0,4.0,C3,715.0,21800.0,238502.0,6.0,100.0,4.0,5.0,9.0,3.0,5.0,C,10+ years,100.0,3.0,3.0,1.0,1.0,debt_consolidation,2.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
674.0,670.0,49.4,31.5,8000.0,8.18,8547.0,126.0,28.83,136.0,40000.0,6.0,B1,685.0,16900.0,36006.0,9.0,100.0,6.0,13.0,14.0,4.0,6.0,B,< 1 year,0.0,5.0,4.0,3.0,1.0,debt_consolidation,0.0, 36 months,f,Not Verified,RENT,11417.0,0.0,Fully Paid
729.0,725.0,85.9,85.9,12000.0,5.32,5730.0,75.0,8.55,150.0,150000.0,10.0,A1,695.0,40600.0,340966.0,3.0,100.0,10.0,6.0,8.0,3.0,4.0,A,10+ years,100.0,4.0,4.0,2.0,0.0,debt_consolidation,3.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
564.0,560.0,42.7,77.1,14000.0,14.99,860.0,159.0,17.48,228.0,48000.0,24.0,C5,660.0,1500.0,9483.0,3.0,89.7,24.0,14.0,8.0,1.0,7.0,C,10+ years,0.0,2.0,2.0,0.0,1.0,debt_consolidation,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Charged Off
714.0,710.0,44.5,36.3,16000.0,7.49,21809.0,148.0,28.04,289.0,71000.0,9.0,A4,760.0,39300.0,130460.0,9.0,100.0,9.0,5.0,12.0,3.0,4.0,A,2 years,0.0,4.0,3.0,1.0,0.0,credit_card,5.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
804.0,800.0,34.5,34.5,1500.0,5.32,17425.0,190.0,12.35,238.0,75000.0,25.0,A1,765.0,26600.0,53852.0,9.0,100.0,18.0,7.0,7.0,1.0,3.0,A,1 year,25.0,4.0,3.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
559.0,555.0,84.8,87.4,5625.0,16.29,274.0,45.0,13.72,44.0,30000.0,5.0,D2,660.0,1800.0,11285.0,5.0,100.0,5.0,4.0,9.0,5.0,5.0,D,4 years,50.0,4.0,4.0,1.0,2.0,other,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
719.0,715.0,40.4,34.5,18000.0,6.89,42317.0,76.0,13.51,130.0,90000.0,7.0,A3,700.0,71000.0,41631.0,5.0,100.0,6.0,20.0,15.0,6.0,7.0,A,7 years,9.1,11.0,6.0,3.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
729.0,725.0,80.0,34.8,20000.0,18.84,2619.0,140.0,19.99,222.0,97000.0,0.0,E2,660.0,13100.0,145920.0,15.0,100.0,0.0,13.0,14.0,5.0,7.0,E,8 years,75.0,4.0,3.0,4.0,2.0,home_improvement,1.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
734.0,730.0,6.2,7.3,10000.0,7.26,17446.0,128.0,0.77,51.0,117250.0,18.0,A4,730.0,18600.0,1497.0,0.0,81.8,18.0,7.0,8.0,3.0,3.0,A,5 years,0.0,5.0,2.0,0.0,0.0,major_purchase,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
529.0,525.0,82.3,35.5,20000.0,18.25,1453.0,140.0,34.62,129.0,127000.0,0.0,D3,685.0,8200.0,361051.0,10.0,88.2,0.0,3.0,11.0,8.0,4.0,D,3 years,66.7,3.0,3.0,5.0,0.0,debt_consolidation,1.0, 36 months,w,Not Verified,MORTGAGE,0.0,2.0,Charged Off
759.0,755.0,33.5,33.3,5000.0,10.99,15765.0,91.0,26.49,63.0,44000.0,3.0,B4,705.0,23700.0,241404.0,28.0,100.0,3.0,7.0,28.0,7.0,7.0,B,7 years,28.6,7.0,4.0,3.0,1.0,car,2.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
574.0,570.0,74.9,66.3,20000.0,20.0,2966.0,119.0,19.75,258.0,55000.0,13.0,D4,675.0,11800.0,158481.0,5.0,93.3,6.0,10.0,10.0,2.0,6.0,D,10+ years,40.0,5.0,5.0,1.0,0.0,debt_consolidation,1.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Charged Off
734.0,730.0,66.4,49.7,4800.0,7.12,7131.0,144.0,22.53,192.0,72000.0,1.0,A3,690.0,21200.0,44856.0,9.0,87.8,1.0,23.0,21.0,10.0,12.0,A,7 years,25.0,8.0,8.0,4.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,0.0,6.0,Fully Paid
599.0,595.0,98.5,64.0,15400.0,13.99,214.0,156.0,19.74,63.0,71000.0,14.0,C3,665.0,14000.0,33286.0,10.0,100.0,6.0,4.0,14.0,4.0,8.0,C,1 year,100.0,3.0,3.0,2.0,1.0,credit_card,0.0, 60 months,w,Source Verified,RENT,0.0,0.0,Charged Off
744.0,740.0,98.2,89.0,22000.0,12.69,418.0,115.0,16.96,188.0,61000.0,32.0,C2,690.0,23200.0,44761.0,5.0,100.0,32.0,7.0,10.0,0.0,7.0,C,10+ years,83.3,6.0,6.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
624.0,620.0,87.7,77.7,18000.0,13.67,985.0,113.0,25.79,180.0,55096.43,13.0,C4,665.0,8000.0,138586.0,9.0,82.9,13.0,18.0,13.0,6.0,9.0,C,10+ years,83.3,6.0,6.0,0.0,0.0,debt_consolidation,3.0, 60 months,w,Verified,MORTGAGE,0.0,1.0,Charged Off
499.0,0.0,98.5,93.6,20000.0,23.99,75.0,19.0,7.63,73.0,87000.0,13.0,E2,680.0,5100.0,10915.0,1.0,100.0,13.0,4.0,6.0,2.0,5.0,E,< 1 year,100.0,4.0,4.0,0.0,0.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,69.0,0.0,Charged Off
744.0,740.0,41.2,25.1,17000.0,12.99,6175.0,144.0,18.05,129.0,72000.0,38.0,C1,725.0,10500.0,139013.0,7.0,94.1,7.0,3.0,8.0,1.0,3.0,C,< 1 year,50.0,2.0,2.0,1.0,0.0,debt_consolidation,3.0, 60 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
729.0,725.0,64.95,78.6,30000.0,14.91,4006.0,128.0,13.76,165.0,130000.0,8.0,D2,715.0,14000.0,77318.0,6.0,97.0,5.0,7.0,11.0,4.0,5.0,D,2 years,50.0,4.0,3.0,2.0,0.0,debt_consolidation,1.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
704.0,700.0,69.8,55.4,6000.0,7.89,3380.0,138.0,25.51,126.0,35000.0,3.0,A5,695.0,11200.0,33122.0,3.0,90.0,3.0,4.0,7.0,3.0,4.0,A,8 years,33.3,3.0,2.0,2.0,0.0,credit_card,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
654.0,650.0,87.5,93.2,4500.0,12.69,785.0,118.0,29.86,197.0,31757.0,14.0,C2,665.0,6300.0,49745.0,4.0,95.2,9.0,7.0,9.0,3.0,7.0,C,10+ years,83.3,6.0,6.0,1.0,0.0,credit_card,6.0, 36 months,w,Not Verified,RENT,0.0,1.0,Fully Paid
709.0,705.0,64.8,54.9,25000.0,12.62,8794.0,171.0,12.14,181.0,68000.0,10.0,C1,720.0,25000.0,117567.0,5.0,93.8,10.0,5.0,7.0,2.0,3.0,C,9 years,33.3,3.0,3.0,1.0,0.0,debt_consolidation,3.0, 60 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
529.0,525.0,45.2,78.3,20000.0,23.1,548.0,146.0,21.8,143.0,61000.0,13.0,E4,700.0,1000.0,144340.0,7.0,100.0,10.0,5.0,6.0,5.0,3.0,E,10+ years,0.0,0.0,1.0,1.0,1.0,home_improvement,1.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
749.0,745.0,11.0,15.9,10000.0,11.49,46639.0,78.0,11.78,167.0,33000.0,3.0,B5,725.0,52400.0,10497.0,2.0,97.0,3.0,19.0,19.0,5.0,8.0,B,7 years,0.0,13.0,7.0,5.0,0.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
574.0,570.0,61.9,51.2,24000.0,13.67,15059.0,19.0,15.6,143.0,145000.0,8.0,C3,710.0,31600.0,109560.0,3.0,93.7,6.0,6.0,14.0,6.0,7.0,C,10+ years,20.0,5.0,4.0,3.0,0.0,debt_consolidation,2.0, 60 months,w,Source Verified,MORTGAGE,0.0,2.0,Fully Paid
649.0,645.0,63.2,45.1,12000.0,15.99,2762.0,102.0,15.74,218.0,44000.0,39.0,C5,665.0,7500.0,25437.0,4.0,78.6,27.0,3.0,5.0,0.0,1.0,C,10+ years,0.0,1.0,1.0,0.0,0.0,debt_consolidation,2.0, 36 months,w,Source Verified,RENT,0.0,1.0,Charged Off
664.0,660.0,56.3,46.8,18000.0,9.16,9481.0,131.0,19.77,182.0,62708.0,6.0,B2,700.0,21700.0,38340.0,2.0,87.5,6.0,5.0,12.0,2.0,7.0,B,4 years,50.0,4.0,4.0,2.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
539.0,535.0,83.2,80.1,12800.0,9.17,2994.0,168.0,23.85,318.0,73000.0,19.0,B2,680.0,17800.0,45991.0,9.0,89.5,19.0,7.0,7.0,2.0,6.0,B,8 years,75.0,4.0,4.0,0.0,0.0,credit_card,1.0, 36 months,f,Source Verified,OWN,0.0,2.0,Charged Off
729.0,725.0,71.7,24.4,5600.0,14.08,877.0,128.0,4.44,35.0,49916.0,7.0,C3,705.0,3100.0,3249.0,0.0,88.9,7.0,3.0,8.0,2.0,6.0,C,8 years,33.3,3.0,3.0,2.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,0.0,1.0,Fully Paid
659.0,655.0,86.0,75.4,20000.0,16.55,657.0,121.0,38.1,160.0,72000.0,21.0,D2,660.0,4700.0,411394.0,30.0,93.2,7.0,10.0,23.0,7.0,9.0,D,< 1 year,75.0,4.0,4.0,3.0,0.0,home_improvement,0.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
799.0,795.0,30.7,24.3,35000.0,7.59,36226.0,55.0,4.94,76.0,240000.0,3.0,A3,735.0,52300.0,574728.0,3.0,100.0,3.0,10.0,16.0,7.0,7.0,A,10+ years,11.1,9.0,7.0,5.0,3.0,debt_consolidation,2.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
539.0,535.0,68.2,33.6,24000.0,10.99,4763.0,166.0,15.8,187.0,85000.0,4.0,B4,665.0,15000.0,18517.0,5.0,100.0,4.0,10.0,10.0,5.0,4.0,B,10+ years,50.0,4.0,4.0,3.0,2.0,debt_consolidation,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
579.0,575.0,4.3,3.9,31825.0,21.48,10619.0,194.0,13.15,156.0,80000.0,19.0,E2,760.0,11100.0,199374.0,10.0,91.7,2.0,7.0,10.0,6.0,3.0,E,3 years,0.0,3.0,2.0,2.0,2.0,small_business,1.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Charged Off
544.0,540.0,81.7,64.6,35000.0,11.99,6566.0,161.0,23.94,101.0,98000.0,8.0,B5,685.0,35900.0,157870.0,21.0,100.0,7.0,7.0,15.0,3.0,3.0,B,8 years,33.3,6.0,3.0,2.0,0.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,0.0,0.0,Charged Off
629.0,625.0,69.4,61.5,5000.0,9.17,4678.0,160.0,9.43,130.0,50000.0,10.0,B2,670.0,15300.0,14320.0,4.0,88.9,10.0,4.0,5.0,3.0,5.0,B,6 years,33.3,3.0,3.0,1.0,0.0,home_improvement,0.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
669.0,665.0,94.5,71.0,25000.0,10.75,1179.0,173.0,22.9,276.0,82000.0,3.0,B4,690.0,21300.0,117150.0,13.0,91.4,2.0,7.0,13.0,7.0,7.0,B,10+ years,100.0,4.0,4.0,3.0,0.0,credit_card,1.0, 36 months,w,Source Verified,MORTGAGE,846.0,1.0,Fully Paid
514.0,510.0,8.0,8.0,8000.0,11.49,14350.0,50.0,14.8,152.0,60000.0,2.0,B5,735.0,15600.0,382878.0,3.0,100.0,2.0,5.0,7.0,4.0,3.0,B,10+ years,25.0,4.0,3.0,4.0,1.0,debt_consolidation,3.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Charged Off
704.0,700.0,67.4,43.7,6000.0,12.79,3035.0,20.0,9.1,56.0,21889.0,5.0,C1,685.0,9300.0,6468.0,3.0,90.9,5.0,4.0,4.0,8.0,3.0,C,10+ years,50.0,2.0,2.0,2.0,2.0,debt_consolidation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
534.0,530.0,68.5,63.4,15000.0,10.91,5791.0,119.0,12.34,186.0,120000.0,28.0,B4,690.0,18400.0,40571.0,8.0,90.9,17.0,9.0,8.0,5.0,5.0,B,10+ years,50.0,4.0,4.0,0.0,0.0,debt_consolidation,2.0, 36 months,w,Not Verified,RENT,0.0,1.0,Charged Off
499.0,0.0,90.9,90.9,12000.0,13.99,757.0,137.0,21.48,106.0,48500.0,9.0,C4,660.0,8300.0,35310.0,8.0,100.0,9.0,5.0,8.0,3.0,5.0,C,4 years,80.0,5.0,5.0,1.0,0.0,debt_consolidation,4.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
679.0,675.0,82.0,82.0,10000.0,16.99,5735.0,208.0,24.1,160.0,57000.0,3.0,D1,680.0,31800.0,41274.0,2.0,88.5,3.0,21.0,11.0,4.0,10.0,D,3 years,60.0,10.0,10.0,1.0,0.0,debt_consolidation,2.0, 60 months,f,Verified,MORTGAGE,0.0,2.0,Fully Paid
744.0,740.0,51.7,49.2,20000.0,15.05,11340.0,45.0,13.28,58.0,90000.0,28.0,C4,690.0,23500.0,24066.0,3.0,86.7,4.0,7.0,9.0,3.0,3.0,C,4 years,0.0,4.0,3.0,2.0,0.0,debt_consolidation,0.0, 60 months,w,Verified,RENT,0.0,0.0,Fully Paid
569.0,565.0,98.5,94.3,15000.0,8.18,213.0,117.0,16.28,150.0,101000.0,10.0,B1,670.0,13800.0,329915.0,15.0,93.5,9.0,8.0,13.0,6.0,5.0,B,10+ years,100.0,3.0,3.0,3.0,0.0,home_improvement,5.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Charged Off
499.0,0.0,75.4,71.6,7750.0,12.12,1230.0,179.0,21.39,208.0,35000.0,13.0,B3,675.0,5000.0,7841.0,5.0,75.0,13.0,12.0,8.0,3.0,4.0,B,10+ years,50.0,2.0,2.0,0.0,0.0,debt_consolidation,0.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Charged Off
654.0,650.0,66.6,25.2,10000.0,16.59,1002.0,115.0,10.01,210.0,35000.0,4.0,D1,670.0,3000.0,3805.0,1.0,92.0,4.0,10.0,16.0,8.0,10.0,D,8 years,40.0,5.0,5.0,2.0,1.0,major_purchase,0.0, 36 months,w,Source Verified,RENT,63.0,0.0,Fully Paid
734.0,730.0,42.3,52.1,16000.0,19.19,4960.0,111.0,14.82,146.0,51000.0,3.0,E3,690.0,8600.0,29338.0,4.0,78.8,3.0,13.0,11.0,8.0,5.0,E,10+ years,20.0,6.0,2.0,5.0,0.0,debt_consolidation,6.0, 60 months,f,Not Verified,OWN,0.0,5.0,Fully Paid
774.0,770.0,49.1,50.1,9500.0,15.8,11455.0,131.0,24.32,203.0,69700.0,5.0,C3,685.0,22500.0,56314.0,9.0,87.0,3.0,8.0,14.0,5.0,10.0,C,8 years,50.0,4.0,4.0,4.0,2.0,credit_card,4.0, 36 months,f,Not Verified,RENT,0.0,1.0,Fully Paid
634.0,630.0,101.0,53.9,12000.0,11.53,0.0,196.0,17.87,98.0,88000.0,6.0,B5,670.0,10000.0,100088.0,18.0,100.0,6.0,2.0,18.0,6.0,4.0,B,10+ years,100.0,1.0,1.0,4.0,0.0,debt_consolidation,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Charged Off
509.0,505.0,88.3,83.3,8000.0,9.93,3375.0,108.0,16.43,133.0,55000.0,12.0,B2,685.0,28800.0,26000.0,2.0,100.0,12.0,7.0,9.0,3.0,8.0,B,7 years,85.7,7.0,6.0,1.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
724.0,720.0,76.9,52.7,20700.0,12.69,7252.0,121.0,26.88,141.0,45000.0,10.0,C2,665.0,31400.0,33811.0,6.0,97.3,10.0,18.0,25.0,7.0,10.0,C,4 years,83.3,13.0,10.0,2.0,0.0,credit_card,0.0, 36 months,f,Verified,RENT,0.0,0.0,Fully Paid
724.0,720.0,31.3,22.0,8900.0,11.99,7278.0,136.0,13.93,122.0,20000.0,1.0,C1,705.0,10600.0,9293.0,6.0,90.3,1.0,6.0,12.0,6.0,6.0,C,1 year,20.0,5.0,5.0,3.0,0.0,medical,0.0, 36 months,w,Source Verified,RENT,500.0,2.0,Fully Paid
694.0,690.0,89.6,38.0,15000.0,9.17,261.0,223.0,13.9,173.0,42308.88,11.0,B2,710.0,2500.0,226134.0,13.0,85.7,11.0,3.0,9.0,3.0,3.0,B,6 years,100.0,1.0,1.0,1.0,0.0,debt_consolidation,2.0, 60 months,w,Not Verified,MORTGAGE,0.0,2.0,Fully Paid
569.0,565.0,21.3,21.3,14000.0,24.74,5821.0,110.0,4.83,67.0,42240.0,18.0,E3,675.0,7400.0,12280.0,4.0,60.0,18.0,2.0,5.0,1.0,2.0,E,10+ years,50.0,2.0,2.0,0.0,0.0,other,0.0, 36 months,w,Verified,OWN,0.0,2.0,Charged Off
809.0,805.0,4.9,4.7,20000.0,5.32,93799.0,117.0,1.56,274.0,80000.0,3.0,A1,820.0,98600.0,99197.0,3.0,100.0,3.0,24.0,12.0,4.0,2.0,A,10+ years,0.0,9.0,2.0,2.0,1.0,debt_consolidation,4.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
774.0,770.0,49.3,40.4,22000.0,12.69,30203.0,60.0,10.07,172.0,90000.0,1.0,C2,695.0,59600.0,280128.0,2.0,100.0,1.0,18.0,14.0,4.0,5.0,C,10+ years,40.0,10.0,4.0,1.0,0.0,credit_card,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
799.0,795.0,55.4,50.0,27000.0,6.89,23643.0,110.0,21.86,171.0,69000.0,17.0,A3,745.0,53000.0,33779.0,5.0,100.0,17.0,11.0,11.0,4.0,6.0,A,10+ years,0.0,6.0,4.0,0.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
639.0,635.0,37.8,37.8,4175.0,25.8,311.0,164.0,21.19,139.0,17000.0,47.0,G1,685.0,500.0,31746.0,10.0,31.2,28.0,2.0,6.0,0.0,1.0,G,2 years,0.0,1.0,1.0,0.0,1.0,small_business,0.0, 36 months,f,Verified,RENT,79.0,7.0,Charged Off
719.0,715.0,20.9,27.8,25000.0,15.81,11939.0,128.0,16.84,165.0,100000.0,8.0,C4,695.0,15100.0,77318.0,6.0,97.0,5.0,7.0,9.0,11.0,5.0,C,2 years,0.0,4.0,3.0,2.0,1.0,small_business,2.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
